        1634
   753.523437500000       0.000000000000000E+000
   753.596825517714       0.000000000000000E+000
   753.670213535428       0.000000000000000E+000
   753.743601553142       0.000000000000000E+000
   753.816989570856       0.000000000000000E+000
   753.890377588570       0.000000000000000E+000
   753.963765606284       0.000000000000000E+000
   754.037153623998       0.000000000000000E+000
   754.110541641712       0.000000000000000E+000
   754.183929659426       0.000000000000000E+000
   754.257317677140       0.000000000000000E+000
   754.330705694854       0.000000000000000E+000
   754.404093712568       0.000000000000000E+000
   754.477481730282       0.000000000000000E+000
   754.550869747996       0.000000000000000E+000
   754.624257765710       0.000000000000000E+000
   754.697645783424       0.000000000000000E+000
   754.771033801138       0.000000000000000E+000
   754.844421818852       0.000000000000000E+000
   754.917809836566       0.000000000000000E+000
   754.991197854280       0.000000000000000E+000
   755.064585871994       0.000000000000000E+000
   755.137973889709       0.000000000000000E+000
   755.211361907423       0.000000000000000E+000
   755.284749925137       0.000000000000000E+000
   755.358137942851       0.000000000000000E+000
   755.431525960565       0.000000000000000E+000
   755.504913978279       0.000000000000000E+000
   755.578301995993       0.000000000000000E+000
   755.651690013707       0.000000000000000E+000
   755.725078031421       0.000000000000000E+000
   755.798466049135       0.000000000000000E+000
   755.871854066849       0.000000000000000E+000
   755.945242084563       0.000000000000000E+000
   756.018630102277       0.000000000000000E+000
   756.092018119991       0.000000000000000E+000
   756.165406137705       0.000000000000000E+000
   756.238794155419       0.000000000000000E+000
   756.312182173133       0.000000000000000E+000
   756.385570190847       0.000000000000000E+000
   756.458958208561       0.000000000000000E+000
   756.532346226275       0.000000000000000E+000
   756.605734243989       0.000000000000000E+000
   756.679122261703       0.000000000000000E+000
   756.752510279417       0.000000000000000E+000
   756.825898297131       0.000000000000000E+000
   756.899286314845       0.000000000000000E+000
   756.972674332559       0.000000000000000E+000
   757.046062350273       0.000000000000000E+000
   757.119450367987       0.000000000000000E+000
   757.192838385701       0.000000000000000E+000
   757.266226403415       0.000000000000000E+000
   757.339614421129       0.000000000000000E+000
   757.413002438843       0.000000000000000E+000
   757.486390456557       0.000000000000000E+000
   757.559778474271       0.000000000000000E+000
   757.633166491985       0.000000000000000E+000
   757.706554509699       0.000000000000000E+000
   757.779942527413       0.000000000000000E+000
   757.853330545127       0.000000000000000E+000
   757.926718562841       0.000000000000000E+000
   758.000106580555       0.000000000000000E+000
   758.073494598269       0.000000000000000E+000
   758.146882615983       0.000000000000000E+000
   758.220270633698       0.000000000000000E+000
   758.293658651412       0.000000000000000E+000
   758.367046669126       0.000000000000000E+000
   758.440434686840       0.000000000000000E+000
   758.513822704554       0.000000000000000E+000
   758.587210722268       0.000000000000000E+000
   758.660598739982       0.000000000000000E+000
   758.733986757696       0.000000000000000E+000
   758.807374775410       0.000000000000000E+000
   758.880762793124       0.000000000000000E+000
   758.954150810838       0.000000000000000E+000
   759.027538828552       0.000000000000000E+000
   759.100926846266       0.000000000000000E+000
   759.174314863980       0.000000000000000E+000
   759.247702881694       0.000000000000000E+000
   759.321090899408       0.000000000000000E+000
   759.394478917122       0.000000000000000E+000
   759.467866934836       0.000000000000000E+000
   759.541254952550       0.000000000000000E+000
   759.614642970264       0.000000000000000E+000
   759.688030987978       0.000000000000000E+000
   759.761419005692       0.000000000000000E+000
   759.834807023406       0.000000000000000E+000
   759.908195041120       0.000000000000000E+000
   759.981583058834       0.000000000000000E+000
   760.054971076548       0.000000000000000E+000
   760.128359094262       0.000000000000000E+000
   760.201747111976       0.000000000000000E+000
   760.275135129690       0.000000000000000E+000
   760.348523147404       0.000000000000000E+000
   760.421911165118       0.000000000000000E+000
   760.495299182832       0.000000000000000E+000
   760.568687200546       0.000000000000000E+000
   760.642075218260       0.000000000000000E+000
   760.715463235974       0.000000000000000E+000
   760.788851253688       0.000000000000000E+000
   760.862239271402       0.000000000000000E+000
   760.935627289116       0.000000000000000E+000
   761.009015306830       0.000000000000000E+000
   761.082403324544       0.000000000000000E+000
   761.155791342258       0.000000000000000E+000
   761.229179359972       0.000000000000000E+000
   761.302567377687       0.000000000000000E+000
   761.375955395401       0.000000000000000E+000
   761.449343413115       0.000000000000000E+000
   761.522731430829       0.000000000000000E+000
   761.596119448543       0.000000000000000E+000
   761.669507466257       0.000000000000000E+000
   761.742895483971       0.000000000000000E+000
   761.816283501685       0.000000000000000E+000
